Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","348","Hungary","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","87.36866","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","87.23161","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","85.2444","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","84.83326","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","86.27227","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","87.43719","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","87.98538","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","89.90407","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","91.1375","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","93.19324","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","94.42668","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","94.7693","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","93.67291","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","92.30242","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","91.06898","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","90.45226","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","90.86341","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","92.09685","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","92.16537","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","94.83782","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","96.61946","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.44176","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.26405","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","98.46962","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","98.26405","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","97.92142","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","96.89356","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.5788","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","98.127","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.88077","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.81224","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","100.5939","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.5254","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.6624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.4847","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.1014","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.3755","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.6624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.49749","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","98.9493","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","98.9493","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.81224","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.4011","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.90863","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","348","Hungary","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.1142","X","Figure from international organizations","base year is 2015"
